2015-09-10 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
002529,-4.319,17.28,17.44,17.75,16.88,18.06,-1.72,-6.53,26743606.0,13.3718
002232,-4.327,11.94,12.0,12.4,11.82,12.48,-0.64,-5.29,9341618.0,2.33713
300475,-4.328,21.22,21.3,21.97,21.13,22.18,-0.95,-4.73,5337976.0,10.67595
300036,-4.35,24.19,24.0,25.24,23.8,25.29,-0.2,-5.89,9627734.0,6.34678
002456,-4.358,20.85,21.0,21.52,20.79,21.8,-1.28,-4.63,17718877.0,2.16094
002703,-4.368,28.9,29.05,29.69,28.6,30.22,-1.75,-5.36,2778991.0,18.52661
300001,-4.391,14.37,14.5,14.99,14.2,15.03,-0.27,-5.52,17701670.0,2.08624
000505,-4.421,8.0,8.1,8.35,7.94,8.37,-0.24,-5.14,11995526.0,3.32797
600397,-4.448,5.37,5.45,5.71,5.35,5.62,1.6,-4.8,37844208.0,3.8228
300444,-4.484,34.51,34.8,36.1,34.4,36.13,-0.08,-4.79,3064436.0,8.88593
600198,-4.512,17.99,18.09,19.2,17.94,18.84,1.91,-4.78,24589141.0,4.61344
000793,-4.538,11.99,11.93,12.39,11.82,12.56,-1.35,-5.89,156403127.0,9.34283
600321,-4.587,5.2,5.27,5.47,5.17,5.45,0.37,-5.14,55744764.0,4.72061
300051,-4.697,14.0,14.2,14.75,13.81,14.69,0.41,-5.99,29818833.0,14.08283
600272,-4.711,12.54,12.55,13.1,12.49,13.16,-0.46,-5.09,12903397.0,8.06462
600103,-4.737,5.43,5.5,5.79,5.4,5.7,1.58,-5.26,46106330.0,4.34211
300374,-4.738,15.48,15.6,16.18,15.44,16.25,-0.43,-4.98,2412881.0,4.95662
300293,-4.857,16.65,16.87,17.49,16.57,17.5,-0.06,-5.31,7538139.0,6.32189
000530,-4.941,14.62,14.78,15.3,14.6,15.38,-0.52,-5.07,6159187.0,2.85424
600571,-4.972,47.4,47.99,49.4,47.01,49.88,-0.96,-5.75,15231223.0,7.52457
002162,-4.984,8.96,9.02,9.46,8.88,9.43,0.32,-5.83,33520876.0,5.34623
600839,-5.029,6.61,6.7,6.99,6.58,6.96,0.43,-5.46,270835280.0,5.87495
002766,-5.213,24.0,24.01,25.19,23.81,25.32,-0.51,-5.96,8576033.0,18.72496
603026,-5.231,18.48,18.7,19.46,18.32,19.5,-0.21,-6.05,5785060.0,11.41488
002776,-5.366,38.8,39.37,41.0,38.5,41.0,0.0,-6.1,2981879.0,11.37254
300311,-5.367,26.8,27.0,28.01,26.6,28.32,-1.09,-6.07,13332377.0,10.1123
600390,-5.536,10.58,10.7,11.14,10.5,11.2,-0.54,-6.25,21091837.0,5.52219
000070,-5.635,18.42,18.58,19.51,18.4,19.52,-0.05,-5.74,9239545.0,3.57324
600696,-5.859,9.48,9.33,9.95,9.2,10.07,-1.19,-8.64,58919648.0,17.30053
002770,-6.406,20.6,21.0,22.2,20.3,22.01,0.86,-7.77,20570729.0,30.07417
603227,-6.625,22.27,22.6,23.59,22.11,23.85,-1.09,-7.3,23462890.0,28.49167
600137,-6.83,19.78,20.1,21.0,19.55,21.23,-1.08,-7.91,14734234.0,15.15593
603223,-6.953,30.51,30.9,33.79,30.06,32.79,3.05,-8.33,12151674.0,40.50558
002367,-7.32,16.08,16.22,16.94,15.88,17.35,-2.36,-8.47,67332116.0,14.64043
601016,-7.616,18.56,18.49,19.84,18.4,20.09,-1.24,-8.41,40942645.0,23.02995
